epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
83.0,540.0,540.0,285.0,527.0,0.0234,31.4142,,
84.0,540.0,540.0,325.0,603.0,0.0237,31.421,0.0208,33.1868
85.0,540.0,540.0,284.0,526.0,0.0237,31.3973,,
86.0,540.0,540.0,284.0,526.0,0.0236,31.3204,,
87.0,540.0,540.0,284.0,526.0,0.0232,31.5266,,
88.0,540.0,540.0,326.0,604.0,0.0234,31.4958,0.0207,33.3657
89.0,540.0,540.0,284.0,525.0,0.0235,31.4517,,
90.0,540.0,540.0,283.0,525.0,0.0233,31.3757,,
91.0,540.0,540.0,284.0,526.0,0.0236,31.3443,,
92.0,540.0,540.0,325.0,602.0,0.0234,31.4441,0.0208,33.3224
93.0,540.0,540.0,284.0,525.0,0.0232,31.5083,,
94.0,540.0,540.0,284.0,526.0,0.0227,31.7196,,
95.0,540.0,540.0,283.0,524.0,0.023,31.6691,,
96.0,540.0,540.0,325.0,602.0,0.0237,31.2984,0.0207,33.3723
97.0,540.0,540.0,284.0,526.0,0.0232,31.6504,,
98.0,540.0,540.0,283.0,524.0,0.0233,31.5149,,
99.0,540.0,540.0,284.0,526.0,0.0232,31.5204,,
100.0,540.0,540.0,325.0,602.0,0.0234,31.4867,0.0207,33.3768
101.0,540.0,540.0,283.0,523.0,0.0234,31.5939,,
102.0,540.0,540.0,284.0,525.0,0.0235,31.4803,,
103.0,540.0,540.0,284.0,526.0,0.0232,31.5579,,
104.0,540.0,540.0,326.0,603.0,0.0231,31.6886,0.0207,33.3155
105.0,540.0,540.0,284.0,526.0,0.0232,31.671,,
106.0,540.0,540.0,283.0,525.0,0.0234,31.4894,,
107.0,540.0,540.0,283.0,524.0,0.0231,31.6434,,
108.0,540.0,540.0,326.0,604.0,0.0232,31.5435,0.0206,33.4158
109.0,540.0,540.0,284.0,526.0,0.0233,31.4462,,
110.0,540.0,540.0,284.0,525.0,0.0234,31.3874,,
111.0,540.0,540.0,284.0,527.0,0.0234,31.5064,,
112.0,540.0,540.0,325.0,602.0,0.0232,31.5195,0.0207,33.3356
113.0,540.0,540.0,284.0,527.0,0.0238,31.211,,
114.0,540.0,540.0,285.0,528.0,0.0233,31.4795,,
115.0,540.0,540.0,284.0,525.0,0.0231,31.5609,,
116.0,540.0,540.0,325.0,603.0,0.0228,31.8236,0.0207,33.3269
117.0,540.0,540.0,284.0,527.0,0.0236,31.4225,,
118.0,540.0,540.0,284.0,527.0,0.0234,31.5175,,
119.0,540.0,540.0,284.0,526.0,0.023,31.6421,,
120.0,540.0,540.0,326.0,604.0,0.0235,31.3414,0.0206,33.4131
121.0,540.0,540.0,283.0,524.0,0.0234,31.5052,,
122.0,540.0,540.0,284.0,526.0,0.023,31.5993,,
123.0,540.0,540.0,283.0,525.0,0.0233,31.5741,,
124.0,540.0,540.0,325.0,602.0,0.0233,31.4481,0.0207,33.2651
125.0,540.0,540.0,283.0,525.0,0.0231,31.4527,,
126.0,540.0,540.0,284.0,525.0,0.0235,31.4932,,
127.0,540.0,540.0,284.0,526.0,0.023,31.6754,,
128.0,540.0,540.0,326.0,604.0,0.023,31.5398,0.0206,33.4564
129.0,540.0,540.0,284.0,525.0,0.0233,31.4995,,
130.0,540.0,540.0,283.0,524.0,0.023,31.5802,,
131.0,540.0,540.0,284.0,525.0,0.0229,31.7194,,
132.0,540.0,540.0,326.0,604.0,0.0234,31.5185,0.0206,33.3844
133.0,540.0,540.0,284.0,526.0,0.0228,31.7493,,
134.0,540.0,540.0,284.0,526.0,0.0231,31.6247,,
135.0,540.0,540.0,283.0,525.0,0.0233,31.4687,,
136.0,540.0,540.0,325.0,602.0,0.0232,31.5412,0.0207,33.3817
137.0,540.0,540.0,283.0,524.0,0.0234,31.5778,,
138.0,540.0,540.0,284.0,525.0,0.0231,31.5356,,
139.0,540.0,540.0,284.0,525.0,0.0239,31.2752,,
140.0,540.0,540.0,326.0,604.0,0.0231,31.675,0.0206,33.4466
141.0,540.0,540.0,283.0,524.0,0.0229,31.5844,,
142.0,540.0,540.0,283.0,525.0,0.0235,31.4403,,
143.0,540.0,540.0,283.0,525.0,0.0234,31.5327,,
144.0,540.0,540.0,325.0,602.0,0.0229,31.5944,0.0206,33.433
145.0,540.0,540.0,284.0,526.0,0.023,31.5802,,
146.0,540.0,540.0,283.0,524.0,0.0232,31.4795,,
147.0,540.0,540.0,284.0,525.0,0.0232,31.5851,,
148.0,540.0,540.0,325.0,602.0,0.0232,31.6682,0.0206,33.4179
