epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
36,2160,2160,1142.665183544159,529.0116590482218,0.0156,35.1536,0.0140,36.7536
37,2160,2160,1145.6653611660004,530.4006301694446,0.0154,35.3889,0.0139,37.0039
38,2160,2160,1196.279351234436,553.8330329789055,0.0158,35.1597,0.0139,36.9499
39,2160,2160,1152.5759282112122,533.5999667644501,0.0154,35.2755,0.0139,36.9721
40,2160,2160,1153.7203271389008,534.1297810828245,0.0149,35.6430,0.0139,36.9731
41,2160,2160,1153.6588158607483,534.1013036392353,0.0156,35.2818,0.0141,36.8785
42,2160,2160,1155.535668849945,534.9702170601597,0.0153,35.3145,0.0138,37.0083
43,2160,2160,1155.07590508461,534.7573634650972,0.0152,35.3919,0.0139,36.9509
44,2160,2160,1153.710453748703,534.125210068844,0.0154,35.3449,0.0139,37.0383
45,2160,2160,1154.9455614089966,534.6970191708317,0.0155,35.3467,0.0138,37.0091
46,2160,2160,1153.4988327026367,534.0272373623318,0.0151,35.4475,0.0139,36.9739
47,2160,2160,1155.5545377731323,534.9789526727465,0.0153,35.2884,0.0138,37.0102
48,2160,2160,1155.961751461029,535.1674775282542,0.0151,35.5541,0.0138,37.0728
49,2160,2160,1153.1424641609192,533.8622519263515,0.0149,35.5315,0.0139,36.9691
50,2160,2160,1154.7864775657654,534.6233692434099,0.0152,35.3865,0.0138,37.0681
51,2160,2160,1156.5858623981476,535.4564177769201,0.0153,35.3912,0.0138,37.0469
52,2160,2160,1154.9970257282257,534.720845244549,0.0151,35.5047,0.0138,37.0568
53,2160,2160,1153.6839311122894,534.1129310705044,0.0155,35.4513,0.0138,37.0010
54,2160,2160,1152.0996236801147,533.3794554074606,0.0151,35.5450,0.0138,37.0451
55,2160,2160,1153.2028150558472,533.8901921554848,0.0153,35.3909,0.0138,37.0346
56,2160,2160,1154.0351521968842,534.2755334244835,0.0153,35.4193,0.0138,37.0045
57,2160,2160,1152.950773715973,533.7735063499874,0.0154,35.2009,0.0138,36.9460
58,2160,2160,1154.446588754654,534.4660133123398,0.0152,35.4347,0.0138,37.1012
59,2160,2160,1154.6588521003723,534.564283379802,0.0152,35.4875,0.0139,37.0018
60,2160,2160,1154.7831420898438,534.6218250415943,0.0151,35.6060,0.0138,37.0503
61,2160,2160,1155.3375041484833,534.8784741428163,0.0148,35.5876,0.0137,37.0843
62,2160,2160,1154.0415329933167,534.2784874969059,0.0154,35.3889,0.0138,37.0673
63,2160,2160,1153.2408049106598,533.9077800512314,0.0149,35.5681,0.0138,37.0575
64,2160,2160,1153.257095336914,533.915321915238,0.0147,35.6113,0.0137,37.0750
65,2160,2160,1156.4223427772522,535.3807142487278,0.0153,35.3848,0.0137,37.0383
66,2160,2160,1153.5347924232483,534.0438853811335,0.0149,35.7590,0.0137,37.0067
67,2160,2160,1154.729293346405,534.5968950677801,0.0151,35.4527,0.0137,37.0721
68,2160,2160,1153.4359803199768,533.9981390370262,0.0153,35.4333,0.0141,36.8607
69,2160,2160,1156.874918937683,535.5902402489273,0.0148,35.7197,0.0137,37.0504
70,2160,2160,1153.3704574108124,533.9678043568575,0.0151,35.5483,0.0137,37.1006
71,2160,2160,1154.830073595047,534.6435525902996,0.0152,35.4677,0.0138,37.0083
72,2160,2160,1156.3407852649689,535.3429561411893,0.0152,35.3686,0.0137,37.0326
73,2160,2160,1154.42733502388,534.4570995480926,0.0153,35.3171,0.0138,36.9789
74,2160,2160,1153.551043510437,534.0514090326097,0.0151,35.5514,0.0137,37.0970
