Dataset,Filename,PSNR,SSIM,MSE
Urban100,img_086_SRF_2_HR.png,24.91415786743164,0.7830148339271545,0.0032254040706902742
Urban100,img_087_SRF_2_HR.png,21.93099594116211,0.7031145691871643,0.006410623900592327
Urban100,img_088_SRF_2_HR.png,18.76553726196289,0.3972805440425873,0.013287588022649288
Urban100,img_089_SRF_2_HR.png,24.860509872436523,0.5884634852409363,0.0032654940150678158
Urban100,img_090_SRF_2_HR.png,27.320772171020508,0.7767128944396973,0.0018532018875703216
Urban100,img_091_SRF_2_HR.png,21.52294158935547,0.4809072017669678,0.007042156998068094
Urban100,img_092_SRF_2_HR.png,18.43695068359375,0.4593324363231659,0.0143319396302104
Urban100,img_093_SRF_2_HR.png,20.7775936126709,0.723901093006134,0.008360663428902626
Urban100,img_094_SRF_2_HR.png,25.210224151611328,0.6862074136734009,0.0030128504149615765
Urban100,img_095_SRF_2_HR.png,20.483339309692383,0.3147740960121155,0.008946760557591915
Urban100,img_096_SRF_2_HR.png,20.1358585357666,0.5577970743179321,0.009692012332379818
Urban100,img_097_SRF_2_HR.png,22.457286834716797,0.5953246355056763,0.005678992252796888
Urban100,img_098_SRF_2_HR.png,21.420391082763672,0.43606603145599365,0.007210422772914171
Urban100,img_099_SRF_2_HR.png,22.354284286499023,0.5031852126121521,0.005815290380269289
Urban100,img_100_SRF_2_HR.png,21.61733627319336,0.6627862453460693,0.00689074769616127
Urban100,img_001_SRF_4_HR.png,25.509138107299805,0.6930912733078003,0.0028124586679041386
Urban100,img_002_SRF_4_HR.png,24.37932014465332,0.7047536373138428,0.00364810973405838
Urban100,img_003_SRF_4_HR.png,22.13454818725586,0.5676412582397461,0.006117093842476606
Urban100,img_004_SRF_4_HR.png,20.458908081054688,0.7020342350006104,0.008997239172458649
Urban100,img_005_SRF_4_HR.png,24.221216201782227,0.8884438276290894,0.003783366410061717
Urban100,img_006_SRF_4_HR.png,20.61676597595215,0.5132248997688293,0.008676073513925076
Urban100,img_007_SRF_4_HR.png,26.5390567779541,0.7809242010116577,0.002218677196651697
Urban100,img_008_SRF_4_HR.png,19.527620315551758,0.48817965388298035,0.011149055324494839
Urban100,img_009_SRF_4_HR.png,30.667377471923828,0.8503520488739014,0.0008575556566938758
Urban100,img_010_SRF_4_HR.png,24.474166870117188,0.8148209452629089,0.0035693002864718437
Urban100,img_011_SRF_4_HR.png,16.3161678314209,0.7080209851264954,0.02335517853498459
Urban100,img_012_SRF_4_HR.png,22.513519287109375,0.6316417455673218,0.005605932790786028
Urban100,img_013_SRF_4_HR.png,26.94879913330078,0.7442252039909363,0.0020189243368804455
Urban100,img_014_SRF_4_HR.png,21.37693977355957,0.5949171781539917,0.007282927632331848
Urban100,img_015_SRF_4_HR.png,23.35771942138672,0.6266603469848633,0.004615596029907465
